"id","season","comment","subtype","elapsed","player1","player2"
2135,"2009/2010","npm","saved","57","24002","24002"
2136,"2009/2010","n","shot","42","30843","26111"
2136,"2009/2010","n","distance","43","30613","30843"
2136,"2009/2010","n","shot","60","30843","26111"
2137,"2009/2010","n","shot","17","24001",
2137,"2009/2010","n","shot","44","24773",
2137,"2009/2010","n","shot","47","23334","32581"
2137,"2009/2010","n","header","64","23334","31317"
2138,"2009/2010","n","shot","30","31020","109898"
2138,"2009/2010","n","shot","36","34543","109898"
2138,"2009/2010","n","direct_freekick","39","17866",
2138,"2009/2010","n","shot","76","30352","23949"
2139,"2009/2010","n","shot","13","35472","25005"
2139,"2009/2010","p","penalty","39","30956",
2140,"2009/2010","n","shot","29","24773","23794"
2140,"2009/2010","n","distance","62","23333","23225"
2140,"2009/2010","n","loose_ball","90","37798",
2141,"2009/2010","o","own-goal","28","40022",
2141,"2009/2010","o","own-goal","35","23334",
2141,"2009/2010","n","shot","45","30613","30843"
2141,"2009/2010","n","distance","66","3520",
2141,"2009/2010","n","header","89","23334","23538"
2142,"2009/2010","n","distance","27","30735","30876"
2142,"2009/2010","n","shot","64","46810",
2142,"2009/2010","n","shot","65","160496",
2143,"2009/2010","n","loose_ball","12","24635","30830"
2143,"2009/2010","npm","saved_back_into_play","53","23949",
2143,"2009/2010","n","distance","68","24656","30348"
2144,"2009/2010","p","penalty","19","23185",
2144,"2009/2010","n","shot","32","32627","38856"
2144,"2009/2010","dg","disallowed","37","30367",
2144,"2009/2010","n","deflected","43","30367","30960"
2144,"2009/2010","n","shot","55","30831","33086"
2144,"2009/2010","n","shot","58","33781","30367"
2144,"2009/2010","n","shot","87","28109","32627"
2145,"2009/2010","n","shot","13","41175","37920"
2145,"2009/2010","n","header","26","31073","23837"
2145,"2009/2010","n","distance","45","31953","23837"
2145,"2009/2010","p","penalty","71","30618",
2146,"2009/2010","n","shot","5","23354","26165"
2146,"2009/2010","n","shot","43","23264","26165"
2146,"2009/2010","n","loose_ball","45","34261",
2146,"2009/2010","n","shot","53","26165","38807"
2146,"2009/2010","n","shot","72","38807","23283"
2146,"2009/2010","npm","saved_back_into_play","71","38807",
2146,"2009/2010","n","header","75","33863","38807"
2147,"2009/2010","n","distance","15","25421","30901"
2147,"2009/2010","n","shot","53","34176","23921"
2147,"2009/2010","n","header","73","23921","30342"
2147,"2009/2010","n","shot","86","34176","34947"
2148,"2009/2010","n","header","76","30627","30631"
2149,"2009/2010","n","shot","16","33049","24002"
2150,"2009/2010","n","shot","71","23949","24157"
2151,"2009/2010","npm","saved","9","27335",
2151,"2009/2010","n","shot","74","38755","24773"
2152,"2009/2010","n","header","9","24452","23074"
2152,"2009/2010","n","header","86","34466","38807"
2153,"2009/2010","n","distance","5","30679",
2153,"2009/2010","n","header","12","30675","30679"
2153,"2009/2010","n","distance","22","30675","31906"
2153,"2009/2010","n","shot","56","30630","31906"
2154,"2009/2010","n","header","5","31020","160496"
2154,"2009/2010","n","header","11","109898","31020"
2154,"2009/2010","n","shot","27","24843",
2154,"2009/2010","n","shot","44","26066","23225"
2154,"2009/2010","p","penalty","45","24843",
2154,"2009/2010","n","shot","69","39658",
2155,"2009/2010","n","shot","50","22764","30618"
2155,"2009/2010","n","header","69","30960","33781"
2155,"2009/2010","n","shot","76","24213","30367"
2155,"2009/2010","n","shot","77","24800","41175"
2156,"2009/2010","n","volley","35","24148","35327"
2156,"2009/2010","dg","disallowed","56","39618",
2156,"2009/2010","n","shot","67","34944","24154"
2156,"2009/2010","n","shot","76","35327","30373"
2157,"2009/2010","n","header","9","30830","30895"
2157,"2009/2010","n","shot","51","30348","30895"
2157,"2009/2010","n","shot","54","30348","97988"
2157,"2009/2010","n","shot","57","25005","71550"
2157,"2009/2010","n","volley","58","30348","30895"
2157,"2009/2010","n","shot","64","30895","30830"
2157,"2009/2010","n","shot","69","30348","46403"
2157,"2009/2010","n","shot","87","30348",
2157,"2009/2010","n","direct_freekick","88","23760",
2157,"2009/2010","n","shot","90","38820","23760"
2158,"2009/2010","n","shot","32","30342","34176"
2158,"2009/2010","o","own-goal","73","34430",
2159,"2009/2010","p","penalty","25","30829",
2159,"2009/2010","p","penalty","32","27335",
2159,"2009/2010","n","shot","48","30829","24154"
2159,"2009/2010","p","penalty","54","30829",
2159,"2009/2010","n","direct_freekick","87","24154",
2160,"2009/2010","n","shot","18","109898","24223"
2160,"2009/2010","n","shot","33","160496",
2160,"2009/2010","p","penalty","43","34543",
2160,"2009/2010","n","header","51","31020","160496"
2160,"2009/2010","p","penalty","64","39306",
2160,"2009/2010","n","shot","68","32627","38856"
2160,"2009/2010","n","shot","74","32627","38856"
2160,"2009/2010","n","shot","90","38856","34230"
2161,"2009/2010","n","distance","3","33049","35443"
2162,"2009/2010","n","deflected","45","30367","38817"
2162,"2009/2010","p","penalty","82","24843",
2163,"2009/2010","n","shot","35","30753","23783"
2163,"2009/2010","n","shot","75","34574","26461"
2164,"2009/2010","o","own-goal","12","24004","24004"
2164,"2009/2010","dg","disallowed","33","40792","40792"
2164,"2009/2010","dg","disallowed","44","40792","40792"
2164,"2009/2010","n","loose_ball","80","37139","37139"
2166,"2009/2010","n","shot","10","23264","33863"
2166,"2009/2010","n","shot","77","24531",
2167,"2009/2010","n","shot","41","30822","38834"
2167,"2009/2010","o","own-goal","45","26005",
2167,"2009/2010","n","direct_freekick","86","30822",
2168,"2009/2010","n","shot","76","71550","25005"
2169,"2009/2010","npm","saved_back_into_play","32","30901",
2169,"2009/2010","n","shot","65","23953","37140"
2169,"2009/2010","n","header","84","30901","25421"
2170,"2009/2010","n","distance","45","30373",
2170,"2009/2010","n","distance","61","24156","24154"
2170,"2009/2010","n","shot","71","35327","40961"
2170,"2009/2010","n","shot","72","30829","35327"
2171,"2009/2010","n","shot","33","29581","30953"
2171,"2009/2010","n","direct_freekick","61","35443",
2171,"2009/2010","n","shot","66","31073","33049"
2171,"2009/2010","n","direct_freekick","72","35443",
2171,"2009/2010","n","direct_freekick","89","118929",
2172,"2009/2010","n","shot","3","23334","32581"
2172,"2009/2010","n","distance","63","31317","23291"
2172,"2009/2010","n","shot","79","34261","11576"
2173,"2009/2010","o","own-goal","8","30960","30960"
2173,"2009/2010","n","loose_ball","37","30960","30960"
2173,"2009/2010","n","direct_freekick","56","38817","38817"
2173,"2009/2010","npm","saved_back_into_play","82","30631","30631"
2174,"2009/2010","n","header","7","24741","37266"
2175,"2009/2010","n","shot","47","30348","30895"
2175,"2009/2010","n","header","59","24531","38820"
2175,"2009/2010","n","shot","78","30735","77690"
2175,"2009/2010","n","header","86","30876","24846"
2175,"2009/2010","npm","saved_back_into_play","90","30348",
2177,"2009/2010","n","shot","13","24211","38807"
2177,"2009/2010","n","distance","29","38807","23264"
2177,"2009/2010","p","penalty","88","26165",
2178,"2009/2010","npm","saved","21","30613",
2178,"2009/2010","n","shot","26","3520","30613"
2178,"2009/2010","n","shot","79","75489","3520"
2179,"2009/2010","n","header","21","23264","23354"
2180,"2009/2010","n","loose_ball","15","35472",
2180,"2009/2010","n","shot","37","42183","40695"
2180,"2009/2010","n","direct_freekick","72","111865",
2180,"2009/2010","n","header","74","40695","24773"
2180,"2009/2010","npm","saved_back_into_play","90","71550",
2181,"2009/2010","n","shot","23","23949","17866"
2181,"2009/2010","n","shot","90","26108","26347"
2182,"2009/2010","n","header","3","23291","31317"
2183,"2009/2010","n","loose_ball","41","37139",
2183,"2009/2010","o","own-goal","50","34036",
2183,"2009/2010","n","shot","58","3520","30613"
2184,"2009/2010","dg","disallowed","8","34947","34947"
2185,"2009/2010","o","own-goal","12","30859",
2185,"2009/2010","n","shot","18","30822","30631"
2185,"2009/2010","n","shot","23","37804","31306"
2185,"2009/2010","n","loose_ball","45","24160",
2185,"2009/2010","n","volley","59","30822","31306"
2185,"2009/2010","n","header","63","30735",
2186,"2009/2010","n","shot","50","24741","43247"
2186,"2009/2010","n","volley","60","11496",
2187,"2009/2010","n","shot","11","30753","130670"
2187,"2009/2010","n","deflected","28","38817","39027"
2187,"2009/2010","n","distance","44","23783","26454"
2187,"2009/2010","n","shot","45","24208","33781"
2187,"2009/2010","n","shot","53","30753","24372"
2187,"2009/2010","n","shot","77","38817","24213"
2188,"2009/2010","n","shot","52","33049","31073"
2189,"2009/2010","n","loose_ball","37","38820",
2189,"2009/2010","n","shot","54","30348","30830"
2189,"2009/2010","n","shot","90","38820","30895"
2190,"2009/2010","n","shot","24","34466","38807"
2190,"2009/2010","n","distance","61","38807",
2191,"2009/2010","dg","disallowed","2","24773",
2191,"2009/2010","n","header","12","42183","38899"
2191,"2009/2010","n","shot","34","40005","24773"
2191,"2009/2010","n","shot","37","23314","35467"
2191,"2009/2010","n","deflected","61","34574","30956"
2191,"2009/2010","n","distance","85","30956","26461"
2192,"2009/2010","p","penalty","30","30829",
2192,"2009/2010","n","header","43","30865","24156"
2192,"2009/2010","n","volley","66","35327","27430"
2193,"2009/2010","n","loose_ball","9","23225",
2193,"2009/2010","n","direct_freekick","20","23022",
2193,"2009/2010","n","shot","28","34437","23225"
2193,"2009/2010","o","own-goal","49","26066",
2193,"2009/2010","p","penalty","65","30735",
2194,"2009/2010","n","shot","7","30613","30613"
2194,"2009/2010","p","penalty","28","23185","23185"
2194,"2009/2010","dg","disallowed","70","32627","32627"
2195,"2009/2010","n","shot","64","130670","30753"
2195,"2009/2010","n","shot","69","41475","109898"
2195,"2009/2010","n","shot","77","30753","11576"
2195,"2009/2010","n","header","88","23783","23937"
2196,"2009/2010","n","shot","12","31953","23787"
2196,"2009/2010","dg","disallowed","22","31073",
2196,"2009/2010","n","shot","48","31953","24226"
2196,"2009/2010","n","loose_ball","69","23921","38836"
2197,"2009/2010","n","header","9","41175","34222"
2197,"2009/2010","n","shot","79","30853",
2197,"2009/2010","n","shot","90","29581","71550"
2198,"2009/2010","n","shot","23","37804","26564"
2198,"2009/2010","n","loose_ball","51","26347",
2198,"2009/2010","p","penalty","79","30631",
2199,"2009/2010","n","direct_freekick","45","39297",
2199,"2009/2010","npm","saved_back_into_play","56","39073",
2199,"2009/2010","n","shot","59","41704","27277"
2199,"2009/2010","n","shot","80","27277","3520"
2200,"2009/2010","n","shot","15","31317","23538"
2200,"2009/2010","n","shot","50","23291","23334"
2202,"2009/2010","p","penalty","45","41475","41475"
2202,"2009/2010","p","penalty","61","30631","30631"
2202,"2009/2010","rp","retake-penalty","59",,
2202,"2009/2010","rp","retake-penalty","60",,
2203,"2009/2010","n","shot","33","40987",
2203,"2009/2010","n","shot","82","26347","27335"
2204,"2009/2010","n","shot","4","30646","33781"
2204,"2009/2010","p","penalty","12","38817",
2204,"2009/2010","n","header","16","30885","17866"
2204,"2009/2010","n","shot","24","156008",
2204,"2009/2010","n","shot","35","33781","30367"
2204,"2009/2010","n","header","62","30988","156008"
2204,"2009/2010","n","shot","69","30646","23782"
2205,"2009/2010","n","distance","22","30338",
2205,"2009/2010","n","shot","46","24741","30956"
2205,"2009/2010","n","volley","75","34574","24741"
2206,"2009/2010","n","shot","5","10491","30735"
2206,"2009/2010","n","shot","22","35443","31073"
2207,"2009/2010","n","header","45","30830","38820"
2207,"2009/2010","n","shot","83","30830","30818"
2208,"2009/2010","dg","disallowed","33","23314",
2208,"2009/2010","n","header","61","26165","23354"
2209,"2009/2010","n","shot","30","34947","23921"
2209,"2009/2010","n","header","53","71550","29581"
2210,"2009/2010","p","penalty","23","41475",
2210,"2009/2010","n","header","89","34590","39306"
2211,"2009/2010","n","header","17","23949","30988"
2211,"2009/2010","n","shot","85","39618","24023"
2212,"2009/2010","n","shot","28","33633","33974"
2212,"2009/2010","n","shot","45","38817","23782"
2213,"2009/2010","n","header","62","30618","47547"
2213,"2009/2010","n","deflected","70","24800",
2214,"2009/2010","n","shot","45","30829","24148"
2214,"2009/2010","p","penalty","59","23034",
2214,"2009/2010","o","own-goal","73","23022",
2214,"2009/2010","n","shot","82","27430","30829"
2216,"2009/2010","n","direct_freekick","29","24372",
2216,"2009/2010","n","header","56","23190","11496"
2217,"2009/2010","dg","disallowed","31","31073","31073"
2218,"2009/2010","n","direct_freekick","65","30613",
2218,"2009/2010","n","shot","81","30613","31013"
2218,"2009/2010","n","distance","90","27277","26181"
2219,"2009/2010","n","shot","7","23783","23934"
2219,"2009/2010","p","penalty","28","24372",
2219,"2009/2010","n","distance","43","31435","30613"
2219,"2009/2010","n","shot","52","30613",
2219,"2009/2010","n","shot","65","26005","27277"
2219,"2009/2010","n","shot","85","3520",
2220,"2009/2010","n","shot","18","23949","30988"
2220,"2009/2010","n","shot","52","30699","31306"
2220,"2009/2010","p","penalty","61","30631",
2220,"2009/2010","n","distance","70","30686","25925"
2221,"2009/2010","p","penalty","45","37169",
2221,"2009/2010","npm","saved","50","23354",
2221,"2009/2010","n","distance","52","23354","23264"
2221,"2009/2010","n","shot","90","119351","24223"
2222,"2009/2010","n","shot","43","26461","34574"
2222,"2009/2010","n","shot","67","30956","34574"
2222,"2009/2010","n","shot","88","30956","24020"
2223,"2009/2010","p","penalty","90","24002","24002"
2224,"2009/2010","n","shot","10","30348","24656"
2224,"2009/2010","n","shot","14","97988","24635"
2224,"2009/2010","n","direct_freekick","25","23225",
2224,"2009/2010","n","shot","45","30348","24635"
2224,"2009/2010","n","header","78","24635","30895"
2224,"2009/2010","n","shot","90","30348","30895"
2225,"2009/2010","n","volley","19","23074","23074"
2225,"2009/2010","npm","saved_back_into_play","45","34944","34944"
2226,"2009/2010","n","header","6","23866","31317"
2227,"2009/2010","n","shot","4","30853","30618"
2227,"2009/2010","n","bicycle_kick","45","34036","37139"
2227,"2009/2010","n","shot","78","37139","30618"
2227,"2009/2010","n","header","90","41175","34036"
2228,"2009/2010","n","header","33","30876","24846"
2228,"2009/2010","n","shot","85","24011","109058"
2229,"2009/2010","n","deflected","33","38817","33781"
2229,"2009/2010","n","direct_freekick","69","33963",
2229,"2009/2010","n","distance","86","38817","33974"
2230,"2009/2010","n","shot","11","31097","31097"
2230,"2009/2010","n","loose_ball","81","30348","30348"
2231,"2009/2010","n","shot","50","31953","31953"
2232,"2009/2010","o","own-goal","28","26108",
2232,"2009/2010","n","shot","42","26181","75489"
2232,"2009/2010","n","distance","69","75489",
2232,"2009/2010","n","shot","74","40987","38368"
2232,"2009/2010","n","header","81","23678","26181"
2233,"2009/2010","n","shot","83","24003","39618"
2233,"2009/2010","n","shot","90","36012","24160"
2234,"2009/2010","n","shot","4","24737","24741"
2234,"2009/2010","n","header","73","30822","31306"
2234,"2009/2010","o","own-goal","75","165823",
2235,"2009/2010","n","distance","20","30753",
2235,"2009/2010","n","header","61","23934","24728"
2235,"2009/2010","n","header","71","23225","23034"
2235,"2009/2010","n","shot","78","23225","37798"
2236,"2009/2010","n","deflected","52","23949",
2236,"2009/2010","n","shot","53","23916","34947"
2236,"2009/2010","n","distance","65","23949","156008"
2236,"2009/2010","n","header","77","23927","38836"
2237,"2009/2010","n","shot","90","30853","30853"
2238,"2009/2010","n","shot","28","30829","38994"
2238,"2009/2010","n","shot","32","34944","35327"
2238,"2009/2010","n","shot","45","38994","24148"
2238,"2009/2010","n","shot","50","27430","35327"
2238,"2009/2010","n","shot","75","35327","30829"
2239,"2009/2010","dg","disallowed","13","23354",
2239,"2009/2010","o","own-goal","25","101192",
2239,"2009/2010","n","header","27","41071","29581"
2239,"2009/2010","n","distance","63","38807",
2240,"2009/2010","n","shot","28","23291",
2240,"2009/2010","n","shot","58","40022","25415"
2240,"2009/2010","n","shot","61","23538","25415"
2240,"2009/2010","n","shot","90","31020","30966"
2241,"2009/2010","n","shot","7","38817","25342"
2241,"2009/2010","n","loose_ball","39","24208","25342"
2241,"2009/2010","n","distance","49","38817","25342"
2241,"2009/2010","n","distance","71","23916",
2241,"2009/2010","n","distance","90","38817","33974"
2242,"2009/2010","n","distance","6","37139","27694"
2242,"2009/2010","p","penalty","90","37139",
2242,"2009/2010","rp","retake-penalty","90",,
2243,"2009/2010","n","header","30","93458","23225"
2243,"2009/2010","n","direct_freekick","42","30822",
2244,"2009/2010","n","shot","74","24664","24664"
2245,"2009/2010","n","header","23","42183","23314"
2245,"2009/2010","n","header","52","23190","23370"
2246,"2009/2010","n","shot","1","24157","26171"
2246,"2009/2010","n","shot","64","23949","25150"
2246,"2009/2010","p","penalty","74","23949",
2246,"2009/2010","dg","disallowed","85","30988",
2246,"2009/2010","n","shot","88","23949","24157"
2247,"2009/2010","n","shot","39","31953","31953"
2247,"2009/2010","o","own-goal","63","23837","23837"
2248,"2009/2010","n","header","12","24006","30700"
2248,"2009/2010","o","own-goal","28","24006",
2248,"2009/2010","n","shot","81","36012","30876"
2248,"2009/2010","n","shot","90","31435","27277"
2249,"2009/2010","n","shot","16","31953","31073"
2249,"2009/2010","n","shot","42","31953","31073"
2249,"2009/2010","n","header","90","37140","25421"
2250,"2009/2010","n","loose_ball","57","39032","34222"
2250,"2009/2010","n","shot","90","38899","35467"
2252,"2009/2010","npm","saved_back_into_play","45","71550",
2252,"2009/2010","n","shot","60","101192","71550"
2252,"2009/2010","n","shot","73","29581","71550"
2253,"2009/2010","n","deflected","64","27430","30829"
2253,"2009/2010","n","shot","69","30829","27430"
2253,"2009/2010","n","header","90","72735","35327"
2254,"2009/2010","n","direct_freekick","36","36012","36012"
2254,"2009/2010","p","penalty","45","30735","30735"
2255,"2009/2010","n","shot","8","37804","30699"
2255,"2009/2010","n","shot","17","30679","30456"
2255,"2009/2010","n","shot","22","38834","30627"
2255,"2009/2010","n","volley","34","30631","38834"
2255,"2009/2010","n","header","52","30699","30630"
2255,"2009/2010","n","distance","56","24116","30988"
2255,"2009/2010","n","loose_ball","65","37804",
2255,"2009/2010","n","header","90","30631","37804"
2255,"2009/2010","n","shot","90","23949","31103"
2256,"2009/2010","dg","disallowed","2","30753",
2256,"2009/2010","n","shot","28","30613","41704"
2256,"2009/2010","n","shot","78","105827","41704"
2257,"2009/2010","n","shot","25","19020",
2257,"2009/2010","n","header","54","23921","34947"
2258,"2009/2010","dg","disallowed","61","26165","26165"
2260,"2009/2010","n","shot","27","30830","31097"
2260,"2009/2010","n","direct_freekick","60","23760",
2261,"2009/2010","n","distance","72","23253",
2261,"2009/2010","n","shot","85","23782","30960"
2261,"2009/2010","dg","disallowed","90","40695",
2262,"2009/2010","n","header","52","23818","41475"
2262,"2009/2010","n","shot","76","23271","25543"
2263,"2009/2010","n","loose_ball","8","30829","30373"
2263,"2009/2010","n","shot","82","30829","24156"
2263,"2009/2010","n","header","86","30829","40945"
2263,"2009/2010","n","shot","90","30829","27430"
2264,"2009/2010","n","shot","35","130670","23934"
2265,"2009/2010","n","header","7","30876","39618"
2265,"2009/2010","n","shot","19","30700","30876"
2266,"2009/2010","n","header","5","30679","30630"
2266,"2009/2010","n","distance","32","30631","30699"
2266,"2009/2010","n","shot","90","30631","30679"
2267,"2009/2010","n","distance","20","23916",
2267,"2009/2010","n","header","58","41071","101192"
2267,"2009/2010","n","header","76","21613","23916"
2270,"2009/2010","n","header","84","30876","24846"
2272,"2009/2010","n","shot","40","30960","24213"
2272,"2009/2010","n","header","45","39027","33633"
2273,"2009/2010","n","shot","37","37139","27694"
2273,"2009/2010","o","own-goal","70","23934",
2274,"2009/2010","n","distance","11","37798","70297"
2274,"2009/2010","o","own-goal","48","24509",
2274,"2009/2010","p","penalty","52","23225",
2274,"2009/2010","n","shot","68","23538","23099"
2275,"2009/2010","n","header","40","23264","38609"
2275,"2009/2010","n","shot","44","23264","33863"
2275,"2009/2010","dg","disallowed","76","31643",
2276,"2009/2010","n","shot","27","37804","30679"
2276,"2009/2010","n","shot","50","32627","23074"
2276,"2009/2010","n","header","82","30627","30631"
2277,"2009/2010","n","shot","33","40945",
2277,"2009/2010","n","shot","37","30829","40945"
2277,"2009/2010","n","shot","52","30802","34944"
2277,"2009/2010","n","deflected","80","26005",
2278,"2009/2010","n","shot","69","30348","30830"
2278,"2009/2010","n","shot","90","23787","31953"
2279,"2009/2010","n","header","40","30829","24148"
2279,"2009/2010","o","own-goal","45","38368",
2279,"2009/2010","n","shot","59","34944",
2279,"2009/2010","n","distance","62","27430","30829"
2279,"2009/2010","o","own-goal","69","47418",
2280,"2009/2010","n","volley","8","35467",
2280,"2009/2010","n","shot","45","23314","24773"
2280,"2009/2010","n","shot","67","24773","24435"
2281,"2009/2010","n","shot","20","40015",
2281,"2009/2010","n","header","64","30988","156008"
2283,"2009/2010","n","shot","14","23190","23823"
2283,"2009/2010","n","direct_freekick","55","23823",
2283,"2009/2010","dg","disallowed","67","34543",
2283,"2009/2010","n","shot","81","37242",
2284,"2009/2010","n","shot","8","30822","30627"
2284,"2009/2010","n","shot","23","30822","30631"
2286,"2009/2010","n","shot","31","70297","37798"
2286,"2009/2010","n","distance","54","30595",
2286,"2009/2010","n","shot","59","30960",
2287,"2009/2010","n","header","55","37139","30618"
2288,"2009/2010","n","loose_ball","42","23291",
2288,"2009/2010","n","shot","80","37552","25075"
2288,"2009/2010","n","shot","85","37552","24226"
2289,"2009/2010","n","header","72","27277","31435"
2290,"2009/2010","n","shot","23","30338","31643"
2290,"2009/2010","n","loose_ball","31","31643","24741"
2290,"2009/2010","n","direct_freekick","54","24741",
2291,"2009/2010","n","direct_freekick","45","41475",
2291,"2009/2010","n","header","67","34543","36394"
2292,"2009/2010","n","shot","27","25415","23538"
2293,"2009/2010","n","header","14","25005","29581"
2293,"2009/2010","n","header","74","42183","24773"
2294,"2009/2010","p","penalty","12","23949",
2294,"2009/2010","n","header","90","30901","25421"
2295,"2009/2010","n","distance","16","25667","25667"
2296,"2009/2010","n","header","19","33863","33863"
2296,"2009/2010","o","own-goal","23","24751","24751"
2297,"2009/2010","n","shot","17","30679","30822"
2297,"2009/2010","n","header","33","30735","30700"
2297,"2009/2010","npm","saved_back_into_play","45","30735",
2297,"2009/2010","n","volley","75","30735","24216"
2298,"2009/2010","p","penalty","31","38817",
2298,"2009/2010","n","volley","73","30960","34942"
2299,"2009/2010","o","own-goal","3","43247",
2299,"2009/2010","n","distance","59","34574","24737"
2299,"2009/2010","n","direct_freekick","90","24741",
2300,"2009/2010","n","shot","35","26347","23779"
2300,"2009/2010","n","header","50","38899","23253"
2300,"2009/2010","n","shot","90","24133","38755"
2301,"2009/2010","n","shot","3","30966","31020"
2301,"2009/2010","n","shot","59","34543","36394"
2301,"2009/2010","n","shot","90","36394","34590"
2302,"2009/2010","n","shot","41","21613","23916"
2302,"2009/2010","n","shot","73","34176","30739"
2302,"2009/2010","n","header","84","30739","23927"
2303,"2009/2010","n","shot","16","27430","35327"
2303,"2009/2010","n","distance","19","10491",
2303,"2009/2010","n","shot","76","46810","36012"
2303,"2009/2010","n","shot","90","109058","24011"
2304,"2009/2010","n","shot","27","36410","30935"
2304,"2009/2010","p","penalty","90","30613",
2305,"2009/2010","n","shot","27","30348","31921"
2305,"2009/2010","n","shot","84","40755","31097"
2305,"2009/2010","n","loose_ball","90","40755",
2306,"2009/2010","n","shot","40","30822","40825"
2306,"2009/2010","n","shot","67","30822","30859"
2308,"2009/2010","n","shot","10","32627","23190"
2308,"2009/2010","n","distance","32","23354","38807"
2308,"2009/2010","n","shot","56","30892","23354"
2308,"2009/2010","n","distance","58","30892","38807"
2308,"2009/2010","n","shot","61","34466","23264"
2308,"2009/2010","n","shot","68","23264","38807"
2308,"2009/2010","n","shot","90","23370","46008"
2310,"2009/2010","n","shot","11","40755","30348"
2310,"2009/2010","n","shot","28","31097","38820"
2310,"2009/2010","n","shot","55","24160","109058"
2311,"2009/2010","n","header","8","33941","40695"
2311,"2009/2010","n","header","32","36410","30613"
2311,"2009/2010","p","penalty","90","30613",
2311,"2009/2010","n","shot","90","26005","30613"
2312,"2009/2010","n","header","38","30829","35327"
2312,"2009/2010","n","header","55","30829","35327"
2312,"2009/2010","n","shot","80","30619","30373"
2313,"2009/2010","n","shot","20","30618","24800"
2313,"2009/2010","p","penalty","40","38711",
2313,"2009/2010","n","shot","44","30853","33632"
2314,"2009/2010","n","shot","13","23264","26165"
2314,"2009/2010","p","penalty","76","38807",
2315,"2009/2010","n","shot","42","30631","30630"
2315,"2009/2010","n",,"45","38817",
2315,"2009/2010","n","shot","51","33781","23782"
2315,"2009/2010","p","penalty","76","38817",
2315,"2009/2010","n","shot","87","33781","30367"
2315,"2009/2010","p","penalty","90","30631",
2316,"2009/2010","p","penalty","45","24002","24002"
2317,"2009/2010","dg","disallowed","14","23271",
2317,"2009/2010","n","shot","25","26347","23271"
2317,"2009/2010","n","shot","31","23370","24788"
2317,"2009/2010","npm","saved_back_into_play","56","25421",
2317,"2009/2010","p","penalty","76","40004",
2318,"2009/2010","n","shot","45","40128","130670"
2319,"2009/2010","n","volley","35","71550","35472"
2320,"2009/2010","n","header","10","23934","130670"
2320,"2009/2010","n","volley","16","143793","11576"
2320,"2009/2010","n","shot","88","41475",
2321,"2009/2010","n","header","82","30830","30830"
2322,"2009/2010","n","shot","32","30822","30686"
2322,"2009/2010","n","shot","50","30679","30631"
2322,"2009/2010","n","loose_ball","60","30679","30631"
2322,"2009/2010","n","shot","77","30822","32345"
2322,"2009/2010","n","header","90","30631","30822"
2323,"2009/2010","n","shot","17","24011","24160"
2323,"2009/2010","npm","saved_back_into_play","29","24160",
2323,"2009/2010","n","distance","32","182962",
2323,"2009/2010","n","shot","39","24011","36012"
2323,"2009/2010","o","own-goal","51","23438",
2323,"2009/2010","n","shot","82","30700","24846"
2323,"2009/2010","n","shot","86","109058","30700"
2324,"2009/2010","n","distance","5","30342",
2324,"2009/2010","n","direct_freekick","55","24002",
2324,"2009/2010","n","header","67","30342","23927"
2325,"2009/2010","dg","disallowed","7","23949",
2325,"2009/2010","n","distance","22","24157","30352"
2325,"2009/2010","n","volley","30","26165","23354"
2326,"2009/2010","n","shot","34","30613","26181"
2326,"2009/2010","n","shot","50","23190","34214"
2326,"2009/2010","n","shot","60","31013","36410"
2326,"2009/2010","n","shot","90","3520","41704"
2327,"2009/2010","n","shot","73","30373","30373"
2328,"2009/2010","n","shot","83","24773","42183"
2329,"2009/2010","n","shot","18","27277","41704"
2329,"2009/2010","n","shot","21","27277","30935"
2329,"2009/2010","n","header","37","26108","40987"
2329,"2009/2010","n","shot","51","38835","26005"
2329,"2009/2010","n","shot","68","75489","30843"
2330,"2009/2010","o","own-goal","34","95327",
2330,"2009/2010","n","header","45","24658","23282"
2330,"2009/2010","n","shot","72","30853","47547"
2330,"2009/2010","p","penalty","75","23354",
2331,"2009/2010","n","distance","21","30739",
2331,"2009/2010","n","shot","32","30988","38802"
2331,"2009/2010","n","header","53","30988","25150"
2331,"2009/2010","dg","disallowed","55","109621",
2332,"2009/2010","n","volley","49","34543","39306"
2332,"2009/2010","n","shot","54","30348",
2332,"2009/2010","n","shot","79","30895","46403"
2333,"2009/2010","n","shot","17","30960","38817"
2333,"2009/2010","dg","disallowed","68","33974",
2334,"2009/2010","n","shot","39","30822","37804"
2334,"2009/2010","n","shot","76","37804","30822"
2335,"2009/2010","dg","disallowed","74","38755","38755"
2336,"2009/2010","n","shot","61","97489","70297"
2337,"2009/2010","n","shot","34","11496","32627"
2337,"2009/2010","npm","missed","76","30735",
2338,"2009/2010","n","header","56","30829","35327"
2338,"2009/2010","n","shot","58","27430","30373"
2338,"2009/2010","n","shot","65","30829","27430"
2338,"2009/2010","n","shot","85","30619","40945"
2338,"2009/2010","n","direct_freekick","90","40945",
2339,"2009/2010","n","shot","45","30348","46403"
2339,"2009/2010","n","shot","55","40755","30348"
2339,"2009/2010","n","header","80","19020","23916"
2339,"2009/2010","n","shot","86","40755","31921"
2340,"2009/2010","n","header","9","30988","38802"
2340,"2009/2010","n","shot","90","24159","23782"
2342,"2009/2010","n","shot","46","30829","40945"
