"id","season","comment","subtype","elapsed","scorer","assister"
3847,"2013/2014","n","shot",82,"Danny Welbeck","Wayne Rooney"
3848,"2013/2014","p","penalty",26,"Mark Noble","Mark Noble"
3848,"2013/2014","n","direct_freekick",48,"Tom Huddlestone","Tom Huddlestone"
3848,"2013/2014","o","own-goal",54,"James Chester","James Chester"
3849,"2013/2014","n","shot",23,"Olivier Giroud","Theo Walcott"
3851,"2013/2014","o","own-goal",6,"Antonio Luna","NA"
3851,"2013/2014","n","shot",45,"Christian Benteke","Gabriel Agbonlahor"
3851,"2013/2014","n","header",73,"Branislav Ivanovic","Frank Lampard"
3852,"2013/2014","n","",9,"Daniel Gabbidon","NA"
3852,"2013/2014","n","header",64,"Steven Fletcher","Jack Colback"
3852,"2013/2014","p","penalty",79,"Dwight Gayle","NA"
3852,"2013/2014","n","shot",90,"Stuart O'Keefe","NA"
3853,"2013/2014","n","header",4,"Daniel Sturridge","Daniel Agger"
3854,"2013/2014","n","header",65,"Alvaro Negredo","Pablo Zabaleta"
3854,"2013/2014","n","direct_freekick",90,"Yaya Toure","NA"
3855,"2013/2014","n","shot",86,"Hatem Ben Arfa","Loic Remy"
3856,"2013/2014","n","distance",68,"Nathan Redmond","Leroy Fer"
3857,"2013/2014","n","volley",22,"Ben Davies","Pablo Hernandez"
3857,"2013/2014","n","shot",83,"Pablo Hernandez","Michu"
3858,"2013/2014","n","direct_freekick",82,"Jermaine Pennant","Jermaine Pennant"
3859,"2013/2014","n","shot",2,"Roland Lamah","Wilfried Bony"
3859,"2013/2014","n","shot",52,"Stephane Sessegnon","James Morrison"
3859,"2013/2014","n","shot",85,"Youssuf Mulumbu","NA"
3860,"2013/2014","n","",41,"NA","NA"
3860,"2013/2014","dg","disallowed",42,"Nemanja Matic","NA"
3860,"2013/2014","n","shot",82,"Fabian Delph","Marc Albrighton"
3861,"2013/2014","n","shot",59,"Gerard Deulofeu","NA"
3861,"2013/2014","n","shot",68,"Cala","Peter Whittingham"
3861,"2013/2014","n","shot",90,"Seamus Coleman","Gareth Barry"
3862,"2013/2014","dg","disallowed",47,"Pajtim Kasami","NA"
3862,"2013/2014","dg","disallowed",54,"Cauley Woodrow","NA"
3862,"2013/2014","n","shot",68,"Ashkan Dejagah","Lewis Holtby"
3863,"2013/2014","n","distance",14,"David Silva","Yaya Toure"
3863,"2013/2014","n","shot",90,"Edin Dzeko","David Silva"
3864,"2013/2014","p","penalty",34,"Steven Gerrard","NA"
3864,"2013/2014","p","penalty",46,"Steven Gerrard","NA"
3864,"2013/2014","npm","post",78,"Steven Gerrard","NA"
3864,"2013/2014","n","shot",84,"Luis Suarez","Daniel Sturridge"
3865,"2013/2014","n","shot",5,"Morgan Schneiderlin","Gaston Ramirez"
3865,"2013/2014","n","shot",57,"Rickie Lambert","NA"
3865,"2013/2014","n","shot",72,"Jay Rodriguez","Rickie Lambert"
3865,"2013/2014","n","shot",85,"Johan Elmander","NA"
3865,"2013/2014","n","loose_ball",86,"Robert Snodgrass","NA"
3865,"2013/2014","n","shot",90,"Sam Gallagher","Steven Davis"
3866,"2013/2014","n","header",5,"Andy Carroll","Mark Noble"
3866,"2013/2014","n","deflected",32,"Peter Crouch","NA"
3866,"2013/2014","n","shot",69,"Marko Arnautovic","NA"
3866,"2013/2014","n","shot",79,"Peter Odemwingie","Stephen Ireland"
3868,"2013/2014","n","shot",2,"Tomas Rosicky","Alex Oxlade-Chamberlain"
3869,"2013/2014","n","shot",5,"Christian Benteke","Fabian Delph"
3869,"2013/2014","n","shot",22,"Peter Odemwingie","Peter Crouch"
3869,"2013/2014","n","shot",26,"Peter Crouch","Erik Pieters"
3869,"2013/2014","n","distance",42,"Steven Nzonzi","NA"
3869,"2013/2014","n","shot",90,"Geoff Cameron","Marko Arnautovic"
3870,"2013/2014","n","shot",9,"Jordon Mutch","Fraizer Campbell"
3870,"2013/2014","n","shot",16,"Luis Suarez","Glen Johnson"
3870,"2013/2014","n","shot",25,"Fraizer Campbell","Jordon Mutch"
3870,"2013/2014","n","volley",41,"Martin Skrtel","Philippe Coutinho"
3870,"2013/2014","n","header",54,"Martin Skrtel","Philippe Coutinho"
3870,"2013/2014","n","shot",60,"Luis Suarez","Daniel Sturridge"
3870,"2013/2014","n","shot",75,"Daniel Sturridge","Luis Suarez"
3870,"2013/2014","n","header",88,"Jordon Mutch","Kenwyne Jones"
3870,"2013/2014","n","shot",90,"Luis Suarez","Martin Skrtel"
3871,"2013/2014","n","shot",5,"Samuel Eto'o","Andre Schuerrle"
3871,"2013/2014","n","shot",7,"Andre Schuerrle","Nemanja Matic"
3871,"2013/2014","p","penalty",17,"Eden Hazard","NA"
3871,"2013/2014","n","shot",42,"Oscar","Fernando Torres"
3871,"2013/2014","n","shot",66,"Oscar","NA"
3871,"2013/2014","n","shot",71,"Mohamed Salah","Nemanja Matic"
3872,"2013/2014","p","penalty",20,"Leighton Baines","NA"
3872,"2013/2014","n","shot",33,"Wilfried Bony","Angel Rangel"
3872,"2013/2014","n","shot",54,"Romelu Lukaku","Kevin Mirallas"
3872,"2013/2014","n","header",58,"Ross Barkley","Kevin Mirallas"
3872,"2013/2014","n","header",90,"Ashley Williams","Pablo Hernandez"
3873,"2013/2014","npm","saved_back_into_play",32,"Nikica Jelavic","NA"
3873,"2013/2014","n","loose_ball",32,"Liam Rosenior","NA"
3873,"2013/2014","n","shot",38,"Shane Long","Curtis Davies"
3874,"2013/2014","p","penalty",26,"Yaya Toure","NA"
3874,"2013/2014","p","penalty",54,"Yaya Toure","NA"
3874,"2013/2014","n","distance",65,"Yaya Toure","Samir Nasri"
3874,"2013/2014","n","shot",84,"Fernandinho","James Milner"
3874,"2013/2014","n","shot",88,"Martin Demichelis","NA"
3875,"2013/2014","n","header",90,"Papiss Cisse","Hatem Ben Arfa"
3876,"2013/2014","n","shot",20,"Robert Snodgrass","Johan Elmander"
3876,"2013/2014","n","volley",33,"Alexander Tettey","NA"
3877,"2013/2014","n","shot",19,"Jay Rodriguez","Artur Boruc"
3877,"2013/2014","n","shot",28,"Adam Lallana","Rickie Lambert"
3877,"2013/2014","n","shot",31,"Christian Eriksen","NA"
3877,"2013/2014","n","shot",46,"Christian Eriksen","Roberto Soldado"
3877,"2013/2014","n","distance",90,"Gylfi Sigurdsson","Christian Eriksen"
3878,"2013/2014","n","distance",8,"Wayne Rooney","Ashley Young"
3878,"2013/2014","n","loose_ball",33,"Wayne Rooney","NA"
3879,"2013/2014","n","shot",18,"David Silva","NA"
3879,"2013/2014","n","shot",53,"Mathieu Flamini","Lukas Podolski"
3880,"2013/2014","o","own-goal",52,"John Terry","John Terry"
3881,"2013/2014","o","own-goal",50,"David Stockdale","NA"
3881,"2013/2014","n","distance",71,"Ashkan Dejagah","Steve Sidwell"
3881,"2013/2014","n","shot",79,"Kevin Mirallas","Aiden McGeady"
3881,"2013/2014","n","shot",87,"Steven Naismith","Leighton Baines"
3882,"2013/2014","o","own-goal",2,"Younes Kaboul","NA"
3882,"2013/2014","n","shot",25,"Luis Suarez","NA"
3882,"2013/2014","n","distance",55,"Philippe Coutinho","Jon Flanagan"
3882,"2013/2014","n","direct_freekick",75,"Jordan Henderson","NA"
3883,"2013/2014","n","direct_freekick",13,"Ashley R. Westwood","NA"
3883,"2013/2014","n","header",20,"Wayne Rooney","Shinji Kagawa"
3883,"2013/2014","p","penalty",45,"Wayne Rooney","NA"
3883,"2013/2014","n","shot",57,"Juan Mata","NA"
3883,"2013/2014","n","shot",90,"Javier Hernandez","Adnan Januzaj"
3884,"2013/2014","n","shot",45,"Jay Rodriguez","Rickie Lambert"
3884,"2013/2014","n","shot",49,"Rickie Lambert","Adam Lallana"
3884,"2013/2014","n","distance",70,"Adam Lallana","Jack Cork"
3884,"2013/2014","n","shot",89,"Jay Rodriguez","Gaston Ramirez"
3885,"2013/2014","n","shot",62,"Peter Odemwingie","Peter Odemwingie"
3886,"2013/2014","n","header",10,"Andy Carroll","Mark Noble"
3886,"2013/2014","n","deflected",50,"Mohamed Diame","Andy Carroll"
3886,"2013/2014","n","shot",65,"Adam Johnson","Craig Gardner"
3887,"2013/2014","n","shot",30,"Jonathan De Guzman","Michu"
3887,"2013/2014","n","shot",38,"Jonathan De Guzman","Wilfried Bony"
3887,"2013/2014","n","shot",75,"Wayne Routledge","Jonjo Shelvey"
3888,"2013/2014","n","distance",2,"Morgan Amalfitano","NA"
3888,"2013/2014","n","shot",9,"Graham Dorrans","Matej Vydra"
3888,"2013/2014","n","distance",30,"Jordon Mutch","Aron Gunnarsson"
3888,"2013/2014","n","header",73,"Steven Caulker","Gary Medel"
3888,"2013/2014","n","loose_ball",90,"Thievy Bifouma","NA"
3888,"2013/2014","n","shot",90,"Mats Moeller Daehli","Ben Turner"
3889,"2013/2014","n","volley",61,"Kieran Richardson","Ashkan Dejagah"
3889,"2013/2014","n","header",70,"Grant Holt","Marc Albrighton"
3889,"2013/2014","n","header",86,"Hugo Rodallega","Lewis Holtby"
3890,"2013/2014","n","shot",31,"Jason Puncheon","Joe Ledley"
3890,"2013/2014","n","shot",71,"Joe Ledley","NA"
3890,"2013/2014","n","shot",88,"Jason Puncheon","Adrian Mariappa"
3891,"2013/2014","n","shot",32,"Mohamed Salah","Nemanja Matic"
3891,"2013/2014","dg","disallowed",41,"NA","NA"
3891,"2013/2014","npm","saved_back_into_play",61,"Frank Lampard","NA"
3891,"2013/2014","n","loose_ball",61,"Frank Lampard","NA"
3891,"2013/2014","n","shot",72,"Willian","Mohamed Salah"
3892,"2013/2014","n","loose_ball",14,"Steven Naismith","NA"
3892,"2013/2014","n","shot",34,"Romelu Lukaku","Kevin Mirallas"
3892,"2013/2014","o","own-goal",61,"Mikel Arteta","NA"
3893,"2013/2014","n","header",39,"George Boyd","Liam Rosenior"
3893,"2013/2014","n","",42,"NA","NA"
3894,"2013/2014","p","penalty",3,"Yaya Toure","NA"
3894,"2013/2014","p","penalty",37,"Rickie Lambert","NA"
3894,"2013/2014","n","shot",45,"Samir Nasri","David Silva"
3894,"2013/2014","n","header",45,"Edin Dzeko","Aleksandar Kolarov"
3894,"2013/2014","n","shot",81,"Stevan Jovetic","Jesus Navas"
3895,"2013/2014","n","direct_freekick",39,"Juan Mata","NA"
3895,"2013/2014","n","shot",50,"Juan Mata","Javier Hernandez"
3895,"2013/2014","n","shot",65,"Javier Hernandez","Shinji Kagawa"
3895,"2013/2014","n","shot",90,"Adnan Januzaj","Juan Mata"
3896,"2013/2014","n","shot",16,"Morgan Amalfitano","Youssuf Mulumbu"
3897,"2013/2014","n","distance",17,"Lee Cattermole","NA"
3897,"2013/2014","n","",28,"Emmanuel Adebayor","Christian Eriksen"
3897,"2013/2014","n","shot",59,"Harry Kane","Christian Eriksen"
3897,"2013/2014","n","distance",78,"Christian Eriksen","Nacer Chadli"
3897,"2013/2014","n","loose_ball",86,"Emmanuel Adebayor","NA"
3897,"2013/2014","n","shot",90,"Gylfi Sigurdsson","Younes Kaboul"
3898,"2013/2014","p","penalty",44,"Steven Gerrard","Steven Gerrard"
3898,"2013/2014","n","loose_ball",45,"Guy Demel","Guy Demel"
3898,"2013/2014","p","penalty",71,"Steven Gerrard","Steven Gerrard"
3899,"2013/2014","n","header",40,"Matt Jarvis","NA"
3899,"2013/2014","n","shot",44,"Lukas Podolski","Santi Cazorla"
3899,"2013/2014","n","shot",55,"Olivier Giroud","Thomas Vermaelen"
3899,"2013/2014","n","shot",78,"Lukas Podolski","Aaron Ramsey"
3900,"2013/2014","n","shot",76,"Jason Puncheon","Yannick Bolasie"
3901,"2013/2014","n","shot",40,"Hugo Rodallega","Steve Sidwell"
3902,"2013/2014","n","shot",6,"Raheem Sterling","Luis Suarez"
3902,"2013/2014","n","header",26,"Martin Skrtel","Steven Gerrard"
3902,"2013/2014","n","shot",57,"David Silva","James Milner"
3902,"2013/2014","o","own-goal",62,"Glen Johnson","NA"
3902,"2013/2014","n","shot",78,"Philippe Coutinho","NA"
3903,"2013/2014","n","volley",31,"James Wilson","Marouane Fellaini"
3903,"2013/2014","n","shot",61,"James Wilson","NA"
3903,"2013/2014","n","distance",63,"character(0)","George Boyd"
3903,"2013/2014","n","shot",87,"Robin van Persie","NA"
3904,"2013/2014","n","distance",65,"Cala","Cala"
3905,"2013/2014","n","distance",42,"Erik Pieters","Marko Arnautovic"
3906,"2013/2014","o","own-goal",75,"Wes Brown","Wes Brown"
3907,"2013/2014","n","deflected",68,"Demba Ba","Nemanja Matic"
3908,"2013/2014","n","loose_ball",1,"Matej Vydra","NA"
3908,"2013/2014","n","volley",4,"Chris Brunt","NA"
3908,"2013/2014","npm","saved",16,"Emmanuel Adebayor","NA"
3908,"2013/2014","n","shot",31,"Stephane Sessegnon","NA"
3908,"2013/2014","o","own-goal",34,"Jonas Olsson","NA"
3908,"2013/2014","n","header",70,"Harry Kane","Aaron Lennon"
3908,"2013/2014","n","loose_ball",90,"Christian Eriksen","NA"
3910,"2013/2014","p","penalty",45,"Marko Arnautovic","Marko Arnautovic"
3910,"2013/2014","p","penalty",51,"Peter Whittingham","Peter Whittingham"
3911,"2013/2014","n","volley",12,"Samuel Eto'o","Willian"
3911,"2013/2014","n","shot",18,"Connor Wickham","NA"
3911,"2013/2014","p","penalty",82,"Fabio Borini","NA"
3912,"2013/2014","p","penalty",28,"Leighton Baines","NA"
3912,"2013/2014","n","shot",43,"Kevin Mirallas","Seamus Coleman"
3913,"2013/2014","n","shot",31,"Aaron Ramsey","Santi Cazorla"
3913,"2013/2014","n","volley",45,"Lukas Podolski","Aaron Ramsey"
3913,"2013/2014","n","shot",54,"Lukas Podolski","NA"
3914,"2013/2014","n","header",3,"Pablo Zabaleta","NA"
3914,"2013/2014","n","shot",10,"Sergio Aguero","NA"
3914,"2013/2014","n","shot",16,"Graham Dorrans","Matej Vydra"
3914,"2013/2014","n","shot",36,"Martin Demichelis","Vincent Kompany"
3915,"2013/2014","n","shot",23,"Shola Ameobi","Luuk de Jong"
3915,"2013/2014","n","header",45,"Wilfried Bony","Ben Davies"
3915,"2013/2014","p","penalty",90,"Wilfried Bony","NA"
3916,"2013/2014","n","distance",4,"Raheem Sterling","Philippe Coutinho"
3916,"2013/2014","n","shot",11,"Luis Suarez","Raheem Sterling"
3916,"2013/2014","n","loose_ball",54,"Gary Hooper","NA"
3916,"2013/2014","n","deflected",62,"Raheem Sterling","NA"
3916,"2013/2014","n","header",77,"Robert Snodgrass","Martin Olsson"
3917,"2013/2014","n","shot",35,"Paulinho","Christian Eriksen"
3917,"2013/2014","n","shot",37,"Steve Sidwell","NA"
3917,"2013/2014","n","header",48,"Harry Kane","Aaron Lennon"
3917,"2013/2014","n","volley",62,"Younes Kaboul","Christian Eriksen"
3917,"2013/2014","npm","saved_back_into_play",77,"Steve Sidwell","NA"
3918,"2013/2014","p","penalty",59,"Mile Jedinak","Mile Jedinak"
3919,"2013/2014","n","shot",26,"Laurent Koscielny","Santi Cazorla"
3919,"2013/2014","n","loose_ball",42,"Mesut Oezil","NA"
3919,"2013/2014","n","header",66,"Olivier Giroud","Mesut Oezil"
3920,"2013/2014","n","header",4,"Edin Dzeko","Yaya Toure"
3920,"2013/2014","n","shot",43,"Yaya Toure","Samir Nasri"
3921,"2013/2014","n","shot",55,"Ashkan Dejagah","Hugo Rodallega"
3921,"2013/2014","n","header",58,"Fernando Amorebieta","Kieran Richardson"
3921,"2013/2014","n","header",75,"Nikica Jelavic","NA"
3921,"2013/2014","n","header",87,"Shane Long","Sone Aluko"
3922,"2013/2014","n","shot",45,"Demba Ba","NA"
3922,"2013/2014","n","shot",90,"Willian","Fernando Torres"
3923,"2013/2014","p","penalty",41,"Wayne Rooney","NA"
3923,"2013/2014","n","distance",48,"Wayne Rooney","Shinji Kagawa"
3923,"2013/2014","n","volley",63,"Juan Mata","Phil Jones"
3923,"2013/2014","n","header",73,"Juan Mata","Antonio Valencia"
3924,"2013/2014","o","own-goal",1,"Antolin Alcaraz","Antolin Alcaraz"
3924,"2013/2014","o","own-goal",31,"Seamus Coleman","Seamus Coleman"
3925,"2013/2014","n","header",33,"Danny Rose","Emmanuel Adebayor"
3926,"2013/2014","n","header",26,"Connor Wickham","Sebastian Larsson"
3926,"2013/2014","p","penalty",45,"Fabio Borini","NA"
3926,"2013/2014","n","shot",76,"Emanuele Giaccherini","Fabio Borini"
3926,"2013/2014","n","header",86,"Connor Wickham","Emanuele Giaccherini"
3927,"2013/2014","n","shot",10,"Wilfried Bony","Jonjo Shelvey"
3927,"2013/2014","n","shot",22,"Gabriel Agbonlahor","Marc Albrighton"
3927,"2013/2014","n","distance",26,"Jonjo Shelvey","NA"
3927,"2013/2014","n","shot",73,"Pablo Hernandez","Jonjo Shelvey"
3927,"2013/2014","p","penalty",90,"Wilfried Bony","NA"
3928,"2013/2014","n","shot",11,"Saido Berahino","Morgan Amalfitano"
3929,"2013/2014","n","header",14,"Olivier Giroud","Santi Cazorla"
3930,"2013/2014","n","shot",2,"Ashley R. Westwood","Marc Albrighton"
3930,"2013/2014","o","own-goal",28,"Jordan Bowery","NA"
3930,"2013/2014","n","header",41,"Andreas Weimann","NA"
3930,"2013/2014","n","header",45,"Andreas Weimann","Jordan Bowery"
3932,"2013/2014","n","header",18,"Joe Allen","Steven Gerrard"
3932,"2013/2014","o","own-goal",53,"Damien Delaney","NA"
3932,"2013/2014","n","shot",55,"Luis Suarez","Raheem Sterling"
3932,"2013/2014","n","shot",79,"Damien Delaney","Mile Jedinak"
3932,"2013/2014","n","shot",81,"Dwight Gayle","Yannick Bolasie"
3932,"2013/2014","n","shot",88,"Dwight Gayle","Glenn Murray"
3933,"2013/2014","n","distance",11,"Ross Barkley","Steven Naismith"
3933,"2013/2014","n","shot",22,"Sergio Aguero","Yaya Toure"
3933,"2013/2014","n","header",43,"Edin Dzeko","James Milner"
3933,"2013/2014","n","shot",48,"Edin Dzeko","Samir Nasri"
3933,"2013/2014","n","header",65,"Romelu Lukaku","Leighton Baines"
3934,"2013/2014","n","volley",30,"Sebastian Larsson","Connor Wickham"
3935,"2013/2014","n","header",18,"Shola Ameobi","Moussa Sissoko"
3935,"2013/2014","n","shot",87,"Loic Remy","NA"
3935,"2013/2014","n","shot",90,"Steven Taylor","Loic Remy"
3936,"2013/2014","n","loose_ball",39,"Peter Odemwingie","NA"
3936,"2013/2014","n","shot",54,"Marko Arnautovic","Peter Odemwingie"
3936,"2013/2014","n","shot",73,"Oussama Assaidi","Marko Arnautovic"
3936,"2013/2014","n","shot",80,"Kieran Richardson","Darren Bent"
3936,"2013/2014","n","shot",82,"Jonathan Walters","Charlie Adam"
3937,"2013/2014","n","shot",90,"Rickie Lambert","Rickie Lambert"
3938,"2013/2014","o","own-goal",27,"Harry Kane","Harry Kane"
3938,"2013/2014","n","direct_freekick",44,"Stewart Downing","Stewart Downing"
3939,"2013/2014","o","own-goal",15,"Cesar Azpilicueta","NA"
3939,"2013/2014","n","shot",73,"Andre Schuerrle","NA"
3939,"2013/2014","n","shot",76,"Fernando Torres","Andre Schuerrle"
3940,"2013/2014","n","shot",28,"Dwight Gayle","Joel Ward"
3940,"2013/2014","n","shot",61,"Cauley Woodrow","Hugo Rodallega"
3940,"2013/2014","n","direct_freekick",83,"Dwight Gayle","NA"
3940,"2013/2014","n","distance",90,"character(0)","Ryan Tunnicliffe"
3941,"2013/2014","n","shot",9,"James McCarthy","Steven Naismith"
3941,"2013/2014","n","shot",46,"Romelu Lukaku","Leon Osman"
3942,"2013/2014","o","own-goal",20,"Martin Skrtel","NA"
3942,"2013/2014","n","volley",63,"Daniel Agger","Steven Gerrard"
3942,"2013/2014","n","volley",65,"Daniel Sturridge","Steven Gerrard"
3943,"2013/2014","n","distance",39,"Samir Nasri","Yaya Toure"
3943,"2013/2014","n","shot",49,"Vincent Kompany","NA"
3944,"2013/2014","n","volley",53,"Aaron Ramsey","Olivier Giroud"
3944,"2013/2014","n","deflected",62,"Carl Jenkinson","NA"
3945,"2013/2014","n","shot",28,"Rickie Lambert","Steven Davis"
3945,"2013/2014","n","direct_freekick",54,"Juan Mata","NA"
3946,"2013/2014","n","shot",7,"Nathan Dyer","Wayne Routledge"
3946,"2013/2014","n","shot",14,"Marvin Emnes","Wilfried Bony"
3946,"2013/2014","n","header",50,"Fabio Borini","Adam Johnson"
3946,"2013/2014","n","shot",54,"Wilfried Bony","NA"
3947,"2013/2014","n","shot",14,"Paulinho","Paulinho"
3947,"2013/2014","o","own-goal",35,"Nathan Baker","Nathan Baker"
3947,"2013/2014","p","penalty",38,"Emmanuel Adebayor","Emmanuel Adebayor"
3948,"2013/2014","o","own-goal",22,"Gareth McAuley","NA"
3948,"2013/2014","n","shot",56,"Stephane Sessegnon","Craig Dawson"
3948,"2013/2014","n","distance",87,"Charlie Adam","Glenn Whelan"
3949,"2013/2014","n","shot",18,"Hatem Ben Arfa","Papiss Cisse"
3949,"2013/2014","n","header",67,"Christian Benteke","Ashley R. Westwood"
3949,"2013/2014","n","shot",73,"Yoan Gouffran","NA"
3950,"2013/2014","n","header",45,"Steven Naismith","Nikica Jelavic"
3951,"2013/2014","n","shot",22,"Steve Sidwell","Philippe Senderos"
3951,"2013/2014","n","header",90,"Gareth McAuley","Chris Brunt"
3952,"2013/2014","n","header",40,"Curtis Davies","Tom Huddlestone"
3952,"2013/2014","n","volley",59,"Peter Whittingham","Don Cowie"
3952,"2013/2014","dg","disallowed",80,"Sone Aluko","NA"
3953,"2013/2014","p","penalty",45,"Robin van Persie","Robin van Persie"
3953,"2013/2014","n","direct_freekick",81,"Wayne Rooney","Wayne Rooney"
3956,"2013/2014","n","shot",11,"Olivier Giroud","Mesut Oezil"
3956,"2013/2014","p","penalty",49,"Craig Gardner","NA"
3956,"2013/2014","n","shot",67,"Aaron Ramsey","Carl Jenkinson"
3956,"2013/2014","n","shot",76,"Aaron Ramsey","Olivier Giroud"
3957,"2013/2014","n","shot",2,"Jonjo Shelvey","NA"
3957,"2013/2014","n","shot",4,"Daniel Sturridge","NA"
3957,"2013/2014","n","shot",37,"Victor Moses","NA"
3957,"2013/2014","n","shot",63,"Michu","Jonjo Shelvey"
3958,"2013/2014","n","shot",28,"Gylfi Sigurdsson","Christian Eriksen"
3958,"2013/2014","n","shot",49,"Gylfi Sigurdsson","Paulinho"
3959,"2013/2014","n","loose_ball",5,"Aaron Ramsey","NA"
3959,"2013/2014","n","loose_ball",26,"Geoff Cameron","NA"
3959,"2013/2014","n","header",36,"Per Mertesacker","Mesut Oezil"
3959,"2013/2014","n","header",72,"Bacary Sagna","Mesut Oezil"
3960,"2013/2014","n","shot",90,"Paulinho","Erik Lamela"
3961,"2013/2014","n","loose_ball",52,"Oscar","NA"
3961,"2013/2014","n","volley",84,"John Obi Mikel","John Terry"
3962,"2013/2014","n","shot",2,"Michu","Jonjo Shelvey"
3962,"2013/2014","n","shot",48,"Nathan Dyer","Alvaro Vazquez"
3963,"2013/2014","n","header",53,"Dejan Lovren","Adam Lallana"
3964,"2013/2014","n","volley",16,"Sergio Aguero","Aleksandar Kolarov"
3964,"2013/2014","n","",45,"Yaya Toure","Alvaro Negredo"
3964,"2013/2014","n","shot",47,"Sergio Aguero","Alvaro Negredo"
3964,"2013/2014","n","volley",50,"Samir Nasri","Jesus Navas"
3964,"2013/2014","n","direct_freekick",87,"Wayne Rooney","NA"
3965,"2013/2014","n","header",10,"Loic Remy","Papiss Cisse"
3965,"2013/2014","n","shot",26,"Robert Brady","Sone Aluko"
3965,"2013/2014","n","loose_ball",44,"Loic Remy","NA"
3965,"2013/2014","n","header",48,"Ahmed El Mohamady","Robert Brady"
3965,"2013/2014","n","volley",76,"Sone Aluko","George Boyd"
3966,"2013/2014","npm","saved_back_into_play",6,"Robert Snodgrass","NA"
3966,"2013/2014","n","shot",30,"Libor Kozak","Gabriel Agbonlahor"
3967,"2013/2014","n","loose_ball",20,"Stephane Sessegnon","NA"
3967,"2013/2014","n","volley",76,"Liam Ridgewell","NA"
3967,"2013/2014","n","shot",90,"Morgan Amalfitano","Victor Anichebe"
3968,"2013/2014","n","deflected",31,"Ravel Morrison","Matt Jarvis"
3968,"2013/2014","n","direct_freekick",62,"Leighton Baines","NA"
3968,"2013/2014","p","penalty",76,"Mark Noble","NA"
3968,"2013/2014","n","direct_freekick",83,"Leighton Baines","NA"
3968,"2013/2014","n","header",85,"Romelu Lukaku","Kevin Mirallas"
3969,"2013/2014","n","shot",45,"Yaya Toure","NA"
3969,"2013/2014","n","shot",51,"Karim El Ahmadi","Leandro Bacuna"
3969,"2013/2014","n","header",57,"Edin Dzeko","Samir Nasri"
3969,"2013/2014","n","direct_freekick",73,"Leandro Bacuna","NA"
3969,"2013/2014","n","shot",76,"Andreas Weimann","Brad Guzan"
3970,"2013/2014","n","shot",5,"Romelu Lukaku","Kevin Mirallas"
3970,"2013/2014","n","shot",25,"Ross Barkley","Romelu Lukaku"
3970,"2013/2014","n","shot",37,"Romelu Lukaku","Tim Howard"
3970,"2013/2014","n","distance",51,"Yohan Cabaye","Yoan Gouffran"
3970,"2013/2014","n","shot",89,"Loic Remy","Mathieu Debuchy"
3971,"2013/2014","n","header",12,"Steven Caulker","Peter Whittingham"
3971,"2013/2014","n","distance",45,"Bryan Ruiz","Sascha Riether"
3971,"2013/2014","n","distance",90,"Jordon Mutch","NA"
3972,"2013/2014","p","penalty",12,"Robert Brady","Robert Brady"
3973,"2013/2014","n","shot",54,"Morgan Amalfitano","Youssuf Mulumbu"
3973,"2013/2014","n","direct_freekick",57,"Wayne Rooney","NA"
3973,"2013/2014","n","shot",67,"Saido Berahino","Morgan Amalfitano"
3973,"2013/2014","npm","",85,"NA","NA"
3973,"2013/2014","dg","disallowed",86,"Marouane Fellaini","NA"
3974,"2013/2014","n","shot",47,"Pablo Osvaldo","Adam Lallana"
3974,"2013/2014","n","direct_freekick",49,"Rickie Lambert","NA"
3974,"2013/2014","dg","disallowed",86,"Jay Rodriguez","NA"
3975,"2013/2014","n","distance",34,"Jonathan Howson","Anthony Pilkington"
3976,"2013/2014","n","header",28,"Daniel Sturridge","Steven Gerrard"
3976,"2013/2014","n","shot",36,"Luis Suarez","Daniel Sturridge"
3976,"2013/2014","n","shot",52,"Emanuele Giaccherini","NA"
3976,"2013/2014","n","shot",89,"Luis Suarez","Daniel Sturridge"
3977,"2013/2014","n","shot",58,"Serge Gnabry","Aaron Ramsey"
3977,"2013/2014","n","shot",62,"Aaron Ramsey","Olivier Giroud"
3977,"2013/2014","n","volley",82,"Ben Davies","Wilfried Bony"
3978,"2013/2014","n","shot",19,"Gylfi Sigurdsson","Roberto Soldado"
3978,"2013/2014","n","header",65,"John Terry","Juan Mata"
3979,"2013/2014","n","shot",30,"Loic Remy","Moussa Sissoko"
3979,"2013/2014","n","shot",38,"Loic Remy","NA"
3979,"2013/2014","n","shot",58,"Peter Odemwingie","Jordon Mutch"
3980,"2013/2014","n","shot",82,"Darren Bent","Pajtim Kasami"
3982,"2013/2014","n","shot",13,"Luis Suarez","Jose Enrique"
3982,"2013/2014","n","shot",17,"Daniel Sturridge","NA"
3982,"2013/2014","p","penalty",38,"Steven Gerrard","NA"
3982,"2013/2014","n","header",77,"Dwight Gayle","Jose Campana"
3983,"2013/2014","n","shot",16,"Romelu Lukaku","Phil Jagielka"
3983,"2013/2014","n","shot",17,"Alvaro Negredo","Yaya Toure"
3983,"2013/2014","n","shot",45,"Sergio Aguero","David Silva"
3983,"2013/2014","o","own-goal",69,"Tim Howard","NA"
3983,"2013/2014","npm","post",69,"Sergio Aguero","NA"
3984,"2013/2014","n","shot",4,"Oscar","Demba Ba"
3984,"2013/2014","n","shot",68,"Anthony Pilkington","Ricky van Wolfswinkel"
3984,"2013/2014","n","shot",85,"Eden Hazard","NA"
